image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo21.jpg,jackson porozo,183,117.29488,40.100735,1.0,121.12554,36.584213,1.0,115.69877,35.944847,1.0,126.871544,39.781055,1.0,112.82577,36.903896,1.0,131.34064,65.03608,1.0,109.952774,61.839245,1.0,139.64041,101.799736,1.0,113.46422,93.48795,1.0,130.70221,126.4154,1.0,101.333786,102.11942,1.0,127.19076,127.05477,1.0,111.22967,131.21066,1.0,129.42531,180.44199,1.0,94.94934,171.49083,1.0,146.6633,225.19772,1.0,102.29144,224.55835,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo28.jpg,jackson porozo,183,26.432665,50.504955,1.0,30.254879,46.057327,1.0,22.291939,46.37502,1.0,34.714127,48.281143,1.0,14.966032,50.187263,1.0,40.128925,65.75395,1.0,10.506784,68.93083,1.0,40.76596,65.43627,1.0,6.366056,68.93083,1.0,43.951138,68.93083,1.0,17.514174,66.38933,1.0,6.366056,68.93083,1.0,6.366056,68.93083,1.0,28.662289,61.624016,1.0,11.462338,68.93083,1.0,13.373445,68.93083,1.0,17.514174,66.07164,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo49.jpg,jackson porozo,183,141.76216,55.529766,1.0,144.63022,52.336514,1.0,140.48747,52.336514,1.0,152.27837,53.29449,1.0,139.53146,53.29449,1.0,162.79457,70.85738,1.0,137.61942,71.176704,1.0,183.1896,87.142975,1.0,136.34473,102.15127,1.0,187.9697,117.79821,1.0,144.31155,120.99146,1.0,170.76138,114.924286,1.0,156.10243,117.47888,1.0,160.88252,143.66357,1.0,164.06926,144.62154,1.0,170.76138,168.25162,1.0,170.76138,167.9323,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento20.jpg,jeremy sarmiento,184,135.45343,94.623474,1.0,158.48245,77.98585,1.0,108.906075,77.34593,1.0,189.1878,93.34366,1.0,74.68238,94.623474,1.0,239.72374,198.60869,1.0,3.6762109,206.60756,1.0,251.23828,249.48145,1.0,3.6762109,249.48145,1.0,233.3268,249.48145,1.0,3.6762109,249.48145,1.0,251.23828,249.48145,1.0,3.6762109,249.48145,1.0,251.23828,249.48145,1.0,3.6762109,222.28532,1.0,191.1069,45.9904,1.0,3.6762109,249.48145,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento29.jpg,jeremy sarmiento,184,72.7546,78.95241,1.0,78.82558,62.319214,1.0,62.210278,61.999344,1.0,86.174644,69.99607,1.0,46.873074,70.95568,1.0,91.926094,153.80179,1.0,31.855402,152.20245,1.0,96.39945,232.8095,1.0,21.311077,233.12935,1.0,99.5947,245.28436,1.0,97.99707,244.96451,1.0,95.121346,255.20033,1.0,54.54167,255.20033,1.0,98.95564,243.36517,1.0,52.305,255.20033,1.0,97.99707,255.20033,1.0,97.67756,246.24397,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento37.jpg,jeremy sarmiento,184,139.50427,117.14886,1.0,160.91776,94.10969,1.0,114.57516,94.42967,1.0,190.64093,112.669014,1.0,83.253944,117.14886,1.0,239.22078,247.70413,1.0,28.601631,247.70413,1.0,255.20099,247.70413,1.0,3.6725063,247.70413,1.0,255.20099,247.70413,1.0,3.6725063,247.70413,1.0,255.20099,247.70413,1.0,3.6725063,247.70413,1.0,255.20099,247.70413,1.0,3.6725063,247.70413,1.0,167.62946,202.90578,1.0,174.34113,229.14484,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento45.jpg,jeremy sarmiento,184,100.910515,63.873848,1.0,105.700966,55.879253,1.0,98.03625,56.518818,1.0,117.83678,59.396873,1.0,95.48134,60.036446,1.0,134.44366,102.88746,1.0,90.37152,100.009415,1.0,152.32802,127.51081,1.0,79.832535,144.13956,1.0,144.34393,166.52441,1.0,85.2617,172.60031,1.0,127.41767,184.11253,1.0,101.22988,185.39166,1.0,130.29195,233.99878,1.0,106.33969,235.27792,1.0,128.69513,254.78471,1.0,108.57523,254.78471,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Jos├⌐ Cifuentes/Jos├⌐ Cifuentes34.jpg,jos├⌐ cifuentes,191,103.55153,72.362785,1.0,107.38455,63.08392,1.0,98.760254,64.36376,1.0,124.633125,55.40486,1.0,96.84375,63.723843,1.0,154.65842,80.04185,1.0,103.87094,97.6397,1.0,199.37695,106.27864,1.0,100.99619,152.67297,1.0,176.05945,232.6632,1.0,83.747604,206.74637,1.0,174.78175,203.22679,1.0,139.00693,215.38531,1.0,176.69827,241.6221,1.0,131.66032,253.1407,1.0,176.37886,233.94304,1.0,174.14293,240.0223,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez11.jpg,kevin rodr├¡guez,185,124.71638,152.84076,1.0,153.49963,119.893776,1.0,102.649216,115.73542,1.0,184.52159,131.40923,1.0,72.90651,121.81301,1.0,239.20976,255.20033,1.0,23.974976,255.20033,1.0,255.20047,255.20033,1.0,23.974976,255.20033,1.0,161.17516,217.77512,1.0,94.97367,237.60728,1.0,255.20047,255.20033,1.0,81.54149,255.20033,1.0,255.20047,255.20033,1.0,109.68511,221.93347,1.0,92.09535,243.68488,1.0,91.45572,236.64764,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez23.jpg,kevin rodr├¡guez,185,118.30903,92.654526,1.0,133.9695,80.815155,1.0,102.96816,82.735054,1.0,161.1356,100.97408,1.0,85.39008,107.05376,1.0,188.94093,185.44957,1.0,62.698387,201.7687,1.0,210.03462,250.72609,1.0,35.532272,250.72609,1.0,176.15688,250.72609,1.0,125.02066,239.20671,1.0,226.01471,250.72609,1.0,35.532272,250.72609,1.0,226.01471,250.72609,1.0,35.532272,250.72609,1.0,226.01471,250.72609,1.0,35.532272,250.72609,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez26.jpg,kevin rodr├¡guez,185,130.22902,116.25042,1.0,150.06177,94.497734,1.0,105.59804,98.656334,1.0,180.45064,106.33375,1.0,77.76823,116.57031,1.0,239.3091,235.89015,1.0,44.180515,227.89285,1.0,252.10442,251.56488,1.0,16.670586,251.56488,1.0,252.10442,251.56488,1.0,16.670586,251.56488,1.0,252.10442,251.56488,1.0,39.702156,251.56488,1.0,252.10442,251.56488,1.0,32.66473,251.56488,1.0,88.00447,240.68855,1.0,91.84307,241.00844,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez27.jpg,kevin rodr├¡guez,185,147.4239,128.86462,1.0,167.58148,102.65469,1.0,119.58724,98.179825,1.0,188.37898,114.80076,1.0,74.47267,111.92406,1.0,211.73616,196.6269,1.0,14.95982,226.99207,1.0,245.6521,254.48055,1.0,2.1613588,254.48055,1.0,245.6521,254.48055,1.0,2.1613588,254.48055,1.0,245.6521,254.48055,1.0,2.1613588,254.48055,1.0,245.6521,254.48055,1.0,2.1613588,254.48055,1.0,245.6521,254.48055,1.0,245.6521,254.48055,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez28.jpg,kevin rodr├¡guez,185,124.04357,78.290855,1.0,154.4048,62.292347,1.0,98.795815,59.412617,1.0,192.75583,84.69026,1.0,62.68193,81.170586,1.0,242.61217,176.20175,1.0,21.13499,184.201,1.0,242.61217,247.87508,1.0,12.825601,247.87508,1.0,242.61217,247.87508,1.0,12.825601,247.87508,1.0,242.61217,247.87508,1.0,12.825601,247.87508,1.0,138.1056,247.87508,1.0,12.825601,196.35988,1.0,105.826836,210.43855,1.0,103.58969,210.75851,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez34.jpg,kevin rodr├¡guez,185,126.36191,100.971924,1.0,149.38026,84.66302,1.0,102.38445,86.26193,1.0,179.75171,103.530174,1.0,72.33271,104.48952,1.0,244.97038,213.85512,1.0,5.8352346,209.37816,1.0,255.20078,251.90921,1.0,5.8352346,251.90921,1.0,5.8352346,251.90921,1.0,52.511345,251.90921,1.0,255.20078,251.90921,1.0,5.8352346,251.90921,1.0,255.20078,215.77379,1.0,5.8352346,213.85512,1.0,53.470444,251.90921,1.0,54.109844,251.90921,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez38.jpg,kevin rodr├¡guez,185,132.17186,57.182175,1.0,143.68236,48.225967,1.0,120.34162,47.9061,1.0,158.39023,54.30339,1.0,104.99428,54.623257,1.0,186.20726,120.19549,1.0,66.62594,120.51535,1.0,196.75854,198.24242,1.0,49.040455,200.16159,1.0,167.0231,252.29953,1.0,84.211426,252.29953,1.0,161.90732,252.29953,1.0,88.368004,252.29953,1.0,224.89534,252.29953,1.0,28.257603,252.29953,1.0,165.74416,252.29953,1.0,87.08906,252.29953,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez39.jpg,kevin rodr├¡guez,185,133.00279,68.15972,1.0,139.06703,64.64343,1.0,129.17274,61.127148,1.0,141.30122,71.67602,1.0,114.81006,61.44681,1.0,146.72714,103.002945,1.0,87.361374,95.331055,1.0,161.72816,139.12483,1.0,72.67952,138.80518,1.0,154.38724,169.49277,1.0,78.105415,184.51692,1.0,131.08777,188.03322,1.0,91.5106,188.03322,1.0,123.42767,243.33484,1.0,77.78625,243.65453,1.0,123.10849,252.92473,1.0,74.27537,252.92473,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez42.jpg,kevin rodr├¡guez,185,126.41135,70.11675,1.0,134.40143,60.846565,1.0,115.86443,64.36284,1.0,146.54637,65.32182,1.0,105.956726,70.43642,1.0,181.38312,102.40257,1.0,93.17259,120.62329,1.0,210.78664,166.65457,1.0,97.00783,186.15395,1.0,159.0109,198.62074,1.0,131.525,207.2516,1.0,191.61043,215.88246,1.0,140.1543,228.0296,1.0,227.0864,244.97168,1.0,162.52652,255.20085,1.0,132.48381,244.65202,1.0,173.07344,255.20085,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez46.jpg,kevin rodr├¡guez,185,137.72537,60.713024,1.0,144.12007,54.640873,1.0,130.69121,54.640873,1.0,152.11345,63.589314,1.0,120.13996,63.589314,1.0,168.10019,116.96038,1.0,102.874275,119.51707,1.0,187.92375,198.13553,1.0,84.64938,198.45511,1.0,159.14761,208.04272,1.0,113.10579,204.84685,1.0,157.54893,240.00143,1.0,115.663666,242.23856,1.0,74.7376,242.55814,1.0,74.7376,238.4035,1.0,113.745255,241.59937,1.0,112.78605,245.11484,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Kevin Rodr├¡guez/Kevin Rodr├¡guez7.jpg,kevin rodr├¡guez,185,125.43239,84.29197,1.0,137.25806,75.97605,1.0,111.68905,75.01652,1.0,152.59947,93.88726,1.0,91.23385,92.60789,1.0,188.07648,167.77103,1.0,39.77621,162.97339,1.0,201.8198,252.84929,1.0,12.928748,252.84929,1.0,206.61401,252.84929,1.0,1.4226937,252.84929,1.0,217.48082,252.84929,1.0,1.4226937,252.84929,1.0,209.49051,252.84929,1.0,1.4226937,252.84929,1.0,201.8198,252.84929,1.0,1.4226937,252.84929,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Michael Estrada/Michael Estrada34.jpg,michael estrada,187,132.32509,62.188835,1.0,140.00098,52.27379,1.0,120.4914,52.27379,1.0,148.9562,56.11187,1.0,104.180115,57.391228,1.0,158.87091,98.33079,1.0,81.15242,106.966484,1.0,205.8858,165.81711,1.0,100.02234,207.07649,1.0,216.12033,195.2424,1.0,163.66835,217.63123,1.0,146.71739,221.14948,1.0,91.06712,229.78516,1.0,215.48068,211.8741,1.0,198.52972,213.4733,1.0,198.52972,213.15346,1.0,198.52972,213.79314,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Michael Estrada/Michael Estrada40.jpg,michael estrada,187,201.15436,70.10903,1.0,207.22542,61.793037,1.0,195.4028,61.793037,1.0,213.2965,65.951035,1.0,188.05363,68.18996,1.0,227.35582,116.80653,1.0,173.03572,110.08976,1.0,228.63394,166.06279,1.0,166.32558,157.1071,1.0,229.59253,204.44429,1.0,160.89357,196.44817,1.0,210.42073,227.15335,1.0,181.66302,226.83351,1.0,207.54495,253.38069,1.0,183.26068,253.38069,1.0,213.2965,253.38069,1.0,182.30208,253.38069,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Caicedo/Mois├⌐s Caicedo30.jpg,mois├⌐s caicedo,180,120.56357,76.2966,1.0,128.55894,60.311893,1.0,111.28896,62.869446,1.0,142.9506,53.91801,1.0,104.25304,62.23006,1.0,167.57632,107.62662,1.0,93.05953,122.01285,1.0,197.63889,191.06677,1.0,83.14527,196.18187,1.0,197.63889,252.44804,1.0,74.510284,252.44804,1.0,166.61687,252.44804,1.0,121.2032,252.44804,1.0,156.7026,252.44804,1.0,123.76172,252.44804,1.0,174.93205,252.44804,1.0,67.15455,252.44804,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Caicedo/Mois├⌐s Caicedo32.jpg,mois├⌐s caicedo,180,173.09503,91.36242,1.0,181.72643,79.21088,1.0,163.50461,71.855995,1.0,137.29077,61.94289,1.0,137.61044,62.262665,1.0,175.97217,122.70063,1.0,89.01894,109.269966,1.0,183.00516,241.65788,1.0,56.731167,176.74304,1.0,163.50461,169.70793,1.0,37.55031,227.58768,1.0,124.50353,241.01834,1.0,56.731167,233.0239,1.0,133.13492,253.48967,1.0,175.97217,118.22374,1.0,73.354576,253.48967,1.0,34.99286,253.48967,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Caicedo/Mois├⌐s Caicedo44.jpg,mois├⌐s caicedo,180,125.52523,36.232098,1.0,135.75795,30.158857,1.0,115.29252,31.117788,1.0,150.78726,38.789253,1.0,105.69933,40.06783,1.0,180.52611,85.45732,1.0,73.72209,86.73589,1.0,196.51472,141.07542,1.0,61.890507,145.2308,1.0,206.74745,194.45605,1.0,42.704155,193.81676,1.0,161.65953,196.05426,1.0,93.22821,196.3739,1.0,168.37476,251.67238,1.0,84.27458,251.67238,1.0,165.17703,251.67238,1.0,79.47799,251.67238,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Ram├¡rez/Mois├⌐s Ram├¡rez11.jpg,mois├⌐s ram├¡rez,180,158.63054,55.17359,1.0,161.1865,48.453724,1.0,152.56015,47.493744,1.0,161.82549,54.853603,1.0,136.26591,48.453724,1.0,163.10347,96.45279,1.0,107.511406,68.93333,1.0,171.41031,131.6521,1.0,69.81105,102.85266,1.0,159.26953,179.01117,1.0,84.82729,103.49265,1.0,125.722595,175.49124,1.0,89.61971,173.89128,1.0,109.74787,210.69057,1.0,78.4374,221.57034,1.0,112.303825,203.3307,1.0,79.07639,241.40996,1.0,full_body_bent
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Ram├¡rez/Mois├⌐s Ram├¡rez22.jpg,mois├⌐s ram├¡rez,180,139.19803,39.67648,1.0,143.66225,33.922848,1.0,133.7772,32.32461,1.0,147.8076,38.397896,1.0,124.5299,34.881786,1.0,147.48872,69.72324,1.0,107.31079,66.52678,1.0,146.21323,127.2596,1.0,88.178444,119.58808,1.0,154.82278,184.4763,1.0,85.946335,184.79596,1.0,136.00931,156.66707,1.0,110.81839,154.42953,1.0,133.13947,216.7606,1.0,106.99191,217.39987,1.0,131.86397,254.15921,1.0,102.5277,254.15921,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Ram├¡rez/Mois├⌐s Ram├¡rez27.jpg,mois├⌐s ram├¡rez,180,127.04157,73.53936,1.0,143.6701,54.04031,1.0,108.174576,57.556534,1.0,171.49094,68.74451,1.0,90.90647,76.09661,1.0,240.24355,177.10806,1.0,52.213142,170.71494,1.0,253.3545,250.94873,1.0,31.42747,250.94873,1.0,253.3545,250.94873,1.0,34.625267,250.94873,1.0,253.3545,250.94873,1.0,253.3545,250.94873,1.0,253.3545,250.94873,1.0,40.701077,188.61569,1.0,253.3545,250.94873,1.0,31.107689,250.94873,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Ram├¡rez/Mois├⌐s Ram├¡rez40.jpg,mois├⌐s ram├¡rez,180,141.49347,66.764626,1.0,150.44122,56.21772,1.0,127.43273,55.898117,1.0,159.0694,62.609783,1.0,101.22863,64.527405,1.0,177.92357,125.25202,1.0,63.520287,118.859955,1.0,216.91017,196.52354,1.0,104.10468,193.64713,1.0,160.98677,220.8134,1.0,178.5627,184.37863,1.0,174.08882,246.70125,1.0,107.61988,246.70125,1.0,177.60402,246.70125,1.0,109.53725,246.70125,1.0,138.93698,212.50371,1.0,173.76926,246.70125,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Ram├¡rez/Mois├⌐s Ram├¡rez42.jpg,mois├⌐s ram├¡rez,180,152.10956,116.328804,1.0,176.094,95.85318,1.0,119.49073,94.89338,1.0,200.39822,108.970375,1.0,57.131207,107.69065,1.0,212.55032,199.19113,1.0,11.081089,217.74715,1.0,196.56071,43.384373,1.0,3.086278,240.14238,1.0,203.27637,83.37584,1.0,133.2418,42.42458,1.0,222.78369,240.14238,1.0,3.086278,240.14238,1.0,78.5573,173.27664,1.0,3.086278,240.14238,1.0,73.44062,168.15773,1.0,52.014526,171.67699,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Mois├⌐s Ram├¡rez/Mois├⌐s Ram├¡rez47.jpg,mois├⌐s ram├¡rez,180,129.713,148.84308,1.0,157.54436,118.469315,1.0,100.282135,118.78904,1.0,192.09364,141.16971,1.0,63.49355,143.40778,1.0,230.48174,254.6717,1.0,21.266655,254.6717,1.0,240.39865,254.6717,1.0,11.02983,254.6717,1.0,240.39865,254.6717,1.0,11.02983,254.6717,1.0,179.61751,231.01215,1.0,11.02983,254.6717,1.0,93.244316,238.04607,1.0,92.60452,254.6717,1.0,187.29514,234.84882,1.0,64.133354,238.3658,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Pervis Estupi├▒├ín/Pervis Estupi├▒├ín33.jpg,pervis estupi├▒├ín,175,172.34515,38.98337,1.0,179.06511,33.22628,1.0,168.50517,33.54612,1.0,192.18506,35.145313,1.0,164.66519,35.145313,1.0,198.58504,72.88626,1.0,146.42528,48.25869,1.0,177.14513,111.586716,1.0,115.38541,73.2061,1.0,171.38515,152.84589,1.0,87.22555,101.35188,1.0,161.4652,131.4167,1.0,130.10535,118.94301,1.0,156.98521,179.39247,1.0,120.50539,194.74472,1.0,136.1853,227.6881,1.0,120.18539,225.1294,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Pervis Estupi├▒├ín/Pervis Estupi├▒├ín38.jpg,pervis estupi├▒├ín,175,150.55397,43.870262,1.0,157.58524,39.393658,1.0,143.52272,38.754143,1.0,165.57529,40.67269,1.0,132.01703,39.393658,1.0,169.09091,63.695217,1.0,101.9744,58.5791,1.0,160.14204,98.86853,1.0,48.600796,79.36333,1.0,181.55542,129.56523,1.0,34.53829,114.53664,1.0,116.67611,119.33299,1.0,75.12779,115.17615,1.0,147.99716,153.22728,1.0,64.90052,170.17441,1.0,165.89488,202.46992,1.0,40.610733,204.38847,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Pervis Estupi├▒├ín/Pervis Estupi├▒├ín45.jpg,pervis estupi├▒├ín,175,125.94187,94.673386,1.0,137.13652,78.3634,1.0,114.74723,78.3634,1.0,150.88994,92.43476,1.0,102.2732,91.15555,1.0,186.71281,179.74113,1.0,86.92055,165.03017,1.0,204.94408,254.25539,1.0,68.049576,184.5382,1.0,202.06546,254.25539,1.0,78.28468,119.298256,1.0,219.97687,254.25539,1.0,219.97687,254.25539,1.0,207.183,254.25539,1.0,204.62424,254.25539,1.0,205.58379,254.25539,1.0,196.3082,254.25539,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Ecuador Players/Images_Pervis Estupi├▒├ín/Pervis Estupi├▒├ín47.jpg,pervis estupi├▒├ín,175,154.64851,80.011856,1.0,170.3274,67.537285,1.0,155.92842,66.25784,1.0,195.60562,95.36517,1.0,151.7687,76.493385,1.0,222.80368,173.09137,1.0,154.00854,173.09137,1.0,231.76305,253.37642,1.0,142.48936,244.74017,1.0,190.48598,253.37642,1.0,141.20946,253.37642,1.0,194.96565,253.37642,1.0,151.44873,253.37642,1.0,245.84207,253.37642,1.0,144.08925,253.37642,1.0,233.36295,253.37642,1.0,141.52943,253.37642,1.0,malformed
